it was fun sleeping there ; was it fun sleeping there ?
it was fun to feed the llamas ; was it fun to feed the llamas ?
it was fun to see Franky again ; was it fun to see Franky again ?
it was good ; was it good ?
it was good ; was it good ?
it was good ; was it good ?
it was good ; was it good ?
it was good ; was it good ?
it was hard or easy ; was it hard or easy ?
it was hard to open the oysters ; was it hard to open the oysters ?
it was hard to walk ; was it hard to walk ?
it was hot ; was it hot ?
it was in a box or a bottle ; was it in a box or a bottle ?
it was in the carriage ; was it in the carriage ?
it was kind of wet ; was it kind of wet ?
it was longer than your nose ; was it longer than your nose ?
it was mashed potatoes ; was it mashed potatoes ?
it was moving ; was it moving ?
it was on Sesame_Street ; was it on Sesame_Street ?
it was pushing the dirt around too ; was it pushing the dirt around too ?
it was raining ; was it raining ?
it was sandy or muddy ; was it sandy or muddy ?
it was scary ; was it scary ?
it was scary ; was it scary ?
it was scary ; was it scary ?
it was Science Museum ; was it Science Museum ?
it was shaped like an egg ; was it shaped like an egg ?
it was sharp ; was it sharp ?
it was Simon ; was it Simon ?
it was snowing ; was it snowing ?
it was soft or hard ; was it soft or hard ?
it was soft or hard ; was it soft or hard ?
it was stand up or shine up ; was it stand up or shine up ?
it was stand up or shine up ; was it stand up or shine up ?
it was the same both times ; was it the same both times ?
it was too cold ; was it too cold ?
it was vanilla cake ; was it vanilla cake ?
it was very bad ; was it very bad ?
it was water ; was it water ?
it was weeks ; was it weeks ?
it was weeks ; was it weeks ?
it was yummy ; was it yummy ?
it was yummy ; was it yummy ?
Kirsten was there too ; was Kirsten there too ?
Leila was sick too ; was Leila sick too ?
Linda was at your party ; was Linda at your party ?
Miriam was a monster too ; was Miriam a monster too ?
Frank was n't nice to send Nina two pictures ; was n't Frank nice to send Nina two pictures ?
he was n't ; was n't he ?
it was n't ; was n't it ?
it was n't a nice day out today ; was n't it a nice day out today ?
it was n't cold ; was n't it cold ?
it was n't fun eating eggs from our chickens ; was n't it fun eating eggs from our chickens ?
it was n't good ; was n't it good ?
it was n't red ; was n't it red ?
Jo_anna was n't there ; was n't Jo_anna there ?
Justin was n't funny when he started to walk ; was n't Justin funny when he started to walk ?
Maggie was n't nice to give you such a pretty birthday present ; was n't Maggie nice to give you such a pretty birthday present ?
n't that was a funny place for a bed ; was n't that a funny place for a bed ?
that was n't great ; was n't that great ?
that was n't nice of her ; was n't that nice of her ?
that was n't nice of Jo_ann 's Mother to give you all these old dishes ; was n't that nice of Jo_ann 's Mother to give you all these old dishes ?
Name was crawling all over ; was Name crawling all over ?
Sandra was crying yesterday ; was Sandra crying yesterday ?
Shalom was reading your book ; was Shalom reading your book ?
she was ; was she ?
she was crying ; was she crying ?
she was heavy ; was she heavy ?
she was mad ; was she mad !?
she was playing when she broke her arm ; was she playing when she broke her arm ?
she was ugly or pretty ; was she ugly or pretty ?
she was willing to marry Batman ; was she willing to marry Batman ?
that was a cartoon ; was that a cartoon ?
that was a good idea ; was that a good idea ?
that was a hint ; was that a hint ?
that was a nice restaurant where we went for supper ; was that a nice restaurant where we went for supper ?
that was a nice trick to do to me ; was that a nice trick to do to me ?
that was a river ; was that a river ?
that was a soft bed or a hard bed ; was that a soft bed or a hard bed ?
that was a song ; was that a song ?
that was all ; was that all ?
that was an egg ; was that an egg ?
that was another one getting some fire ; was that another one getting some fire ?
that was daddy ; was that daddy ?
that was Daddy 's idea ; was that Daddy 's idea ?
that was Do_Bee ; was that Do_Bee ?
that was fun ; was that fun ?
that was fun ; was that fun ?
that was fun ; was that fun ?
that was hard work ; was that hard work ?
that was magic ; was that magic ?
that other word was afterwards ; was that other word afterwards ?
that was silly ; was that silly ?
that was the other man 's name ; was that the other man 's name ?
that was the problem ; was that the problem ?
that was too much that time ; was that too much that time ?
that was Ursula on the phone ; was that Ursula on the phone ?
that was your toy first ; was that your toy first ?
the dog was here when you came in ; was the dog here when you came in ?
the frosting was squishy ; was the frosting squishy ?
the ocean was cold ; was the ocean cold ?
the ocean water was cold or warm ; was the ocean water cold or warm ?
the pumpkin was stuck ; was the pumpkin stuck ?
the tiger was on the wall or on the floor ; was the tiger on the wall or on the floor ?
the water was cold ; was the water cold ?
there was a fire ; was there a fire ?
there was a little panda at the zoo too ; was there a little panda at the zoo too ?
there was a man eating fire at the fair ; was there a man eating fire at the fair ?
there was clay at Rachel 's house ; was there clay at Rachel 's house ?
this was called something ; was this called something ?
this was the one you wanted ; was this the one you wanted ?
your candle was made in a piece of glass or in a paper cup ; was your candle made in a piece of glass or in a paper cup ?
your face was stuck ; was your face stuck ?
your pumpkin was a happy or a sad pumpkin ; was your pumpkin a happy or a sad pumpkin ?
your whole family was there ; was your whole family there ?
yours was a happy or a sad pumpkin ; was yours a happy or a sad pumpkin ?
all your cousins were there ; were all your cousins there ?
they were n't cute ; were n't they cute ?
you were n't ; were n't you ?
cha were n't ; were n't you ?
you were n't reading a story to me last week ; were n't you reading a story to me last week ?
the dogs were being quiet ; were the dogs being quiet ?
